sample_id	canonical_gene	reference_accession	percent_identity	query_coverage	reference_coverage	alignment_length_aa	gaps	mismatches	query_length_aa	reference_length_aa	query_start	query_end	reference_start	reference_end	evalue	bitscore	qc_status	failure_code
GCA_050473905.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050474485.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050474495.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050475565.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050475575.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050476085.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050480515.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050481105.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050481115.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050481685.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050481695.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050482265.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050485045.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050485055.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050485625.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050485635.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050486705.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050486715.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050491675.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050491685.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050492125.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050492135.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050505635.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050505645.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050506665.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050506675.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050506685.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050506695.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050506725.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050506735.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050506745.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050506755.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050506765.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050506775.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050506815.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050506825.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050506865.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050506875.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050506885.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050506905.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050506915.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050506925.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050506935.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050506985.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050506995.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050507065.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050507075.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050507105.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050516645.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050516655.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050516665.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050516675.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCF_049262565.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCF_053117575.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCF_053117585.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCF_053117655.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCF_053117665.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCF_053117675.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCF_053117685.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCF_053117695.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCF_053117705.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCF_906464925.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
