Genome,Source,Target_gene,Detection_status,Status_reason,Database_gene_symbol,Reference_accession,Contig_ID,Start,Stop,Strand,Identity,Coverage,Candidate_locus_count,Original_detection_status,Accepted_locus_count,Resolution_policy
GCA_050506995.1,Bacteraemia,esp,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,esp,AAD09858,CP175225.1,204511.0,210132.0,+,96.83420225532797,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506995.1,Bacteraemia,gelE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,gelE,WP_002369251,CP175225.1,1445808.0,1447340.0,-,98.89100000000002,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506995.1,Bacteraemia,sprE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,sprE,WP_002369252,CP175225.1,1444905.0,1445759.0,-,98.48,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050507065.1,Bacteraemia,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,CP175224.1,55511.0,57394.0,+,93.99111649659864,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050507065.1,Bacteraemia,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,EF0485,WP_010710127,CP175224.1,2319130,2323047,+,100.0,100.0,3,accepted_present,3,approved_broad_aggregation_substance_family_rule
GCA_050507065.1,Bacteraemia,asa1_specific,review_required,Accepted-threshold asa1 query match is better supported by a related aggregation-substance reference,asa1,WP_010785625,CP175223.1,1,3927,+,94.246698125404,79.23413004369057,3,accepted_present,0,approved_competitive_best_reference_rule
GCA_050507065.1,Bacteraemia,cylA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,cylA,AAM75253,CP175224.1,2360902.0,2362140.0,+,99.839,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050507065.1,Bacteraemia,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,CP175224.1,41508.0,44972.0,+,99.509,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050507065.1,Bacteraemia,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,CP175224.1,44976.0,46406.0,+,99.441,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050507065.1,Bacteraemia,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,CP175224.1,46403.0,48286.0,+,99.363,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050507065.1,Bacteraemia,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,CP175224.1,920163.0,921089.0,+,99.461,100.0,2,accepted_present,1,unchanged_B3_status
GCA_050507065.1,Bacteraemia,esp,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,esp,AAD09858,CP175224.1,2367788.0,2373409.0,+,96.83420225532797,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050507065.1,Bacteraemia,gelE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,gelE,WP_002369251,CP175224.1,710397.0,711929.0,-,98.89100000000002,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050507065.1,Bacteraemia,sprE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,sprE,WP_002369252,CP175224.1,709494.0,710348.0,-,98.48,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050507075.1,Bacteraemia,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,CP175221.1,1037958.0,1039982.0,+,94.79255579553636,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050507075.1,Bacteraemia,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,EF0485,WP_010710127,CP175221.1,431905,435798,+,94.67,100.0,1,accepted_present,1,approved_broad_aggregation_substance_family_rule
GCA_050507075.1,Bacteraemia,asa1_specific,review_required,Accepted-threshold asa1 query match is better supported by a related aggregation-substance reference,asa1,WP_010785625,CP175221.1,431906,435798,+,93.37354225352112,80.10794140323824,1,accepted_present,0,approved_competitive_best_reference_rule
GCA_050507075.1,Bacteraemia,cylA,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCA_050507075.1,Bacteraemia,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,CP175221.1,1027150.0,1030614.0,+,99.913,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050507075.1,Bacteraemia,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,CP175221.1,1030618.0,1032048.0,+,100.0,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050507075.1,Bacteraemia,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,CP175221.1,1032045.0,1033928.0,+,99.682,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050507075.1,Bacteraemia,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,CP175221.1,2019407.0,2020333.0,+,99.892,100.0,2,accepted_present,1,unchanged_B3_status
GCA_050507075.1,Bacteraemia,esp,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCA_050507075.1,Bacteraemia,gelE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,gelE,WP_002369251,CP175221.1,1782351.0,1783883.0,-,100.0,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050507075.1,Bacteraemia,sprE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,sprE,WP_002369252,CP175221.1,1781448.0,1782302.0,-,100.0,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050507105.1,Bacteraemia,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,CP175219.1,1106549.0,1108573.0,+,94.79255579553636,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050507105.1,Bacteraemia,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,EF0485,WP_010710127,CP175219.1,500491,504384,+,94.67,100.0,1,accepted_present,1,approved_broad_aggregation_substance_family_rule
GCA_050507105.1,Bacteraemia,asa1_specific,review_required,Accepted-threshold asa1 query match is better supported by a related aggregation-substance reference,asa1,WP_010785625,CP175219.1,500492,504384,+,93.37354225352112,80.10794140323824,1,accepted_present,0,approved_competitive_best_reference_rule
GCA_050507105.1,Bacteraemia,cylA,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCA_050507105.1,Bacteraemia,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,CP175219.1,1095741.0,1099205.0,+,99.913,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050507105.1,Bacteraemia,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,CP175219.1,1099209.0,1100639.0,+,100.0,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050507105.1,Bacteraemia,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,CP175219.1,1100636.0,1102519.0,+,99.682,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050507105.1,Bacteraemia,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,CP175219.1,2088000.0,2088926.0,+,99.892,100.0,2,accepted_present,1,unchanged_B3_status
GCA_050507105.1,Bacteraemia,esp,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCA_050507105.1,Bacteraemia,gelE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,gelE,WP_002369251,CP175219.1,1850943.0,1852475.0,-,100.0,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050507105.1,Bacteraemia,sprE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,sprE,WP_002369252,CP175219.1,1850040.0,1850894.0,-,100.0,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050516645.1,Bacteraemia,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,CP175406.1,732476.0,734500.0,+,93.1623339731286,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050516645.1,Bacteraemia,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,prgB/asc10,WP_002395058,CP175404.1,48457,52374,+,96.759,100.0,2,accepted_present,2,approved_broad_aggregation_substance_family_rule
GCA_050516645.1,Bacteraemia,asa1_specific,review_required,Accepted-threshold asa1 query match is better supported by a related aggregation-substance reference,asa1,WP_010785625,CP175405.1,20928,24846,+,95.948456726094,79.23413004369057,2,accepted_present,0,approved_competitive_best_reference_rule
GCA_050516645.1,Bacteraemia,cylA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,cylA,AAM75253,CP175405.1,60870.0,62108.0,+,99.596,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050516645.1,Bacteraemia,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,CP175406.1,719081.0,722545.0,+,99.423,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050516645.1,Bacteraemia,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,CP175406.1,722549.0,723979.0,+,99.161,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050516645.1,Bacteraemia,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,CP175406.1,723976.0,725859.0,+,99.151,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050516645.1,Bacteraemia,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,CP175406.1,1588403.0,1589329.0,+,99.569,100.0,2,accepted_present,1,unchanged_B3_status
GCA_050516645.1,Bacteraemia,esp,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCA_050516645.1,Bacteraemia,gelE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,gelE,WP_002369251,CP175406.1,1405062.0,1406594.0,-,98.695,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050516645.1,Bacteraemia,sprE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,sprE,WP_002369252,CP175406.1,1404159.0,1405013.0,-,98.83,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050516655.1,Bacteraemia,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,CP175400.1,787966.0,789990.0,-,93.1623339731286,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050516655.1,Bacteraemia,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,prgB/asc10,WP_002395058,CP175401.1,48457,52374,+,96.759,100.0,2,accepted_present,2,approved_broad_aggregation_substance_family_rule
GCA_050516655.1,Bacteraemia,asa1_specific,review_required,Accepted-threshold asa1 query match is better supported by a related aggregation-substance reference,asa1,WP_010785625,CP175398.1,88355,92273,+,95.948456726094,79.23413004369057,2,accepted_present,0,approved_competitive_best_reference_rule
GCA_050516655.1,Bacteraemia,cylA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,cylA,AAM75253,CP175398.1,62073.0,63311.0,+,99.596,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050516655.1,Bacteraemia,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,CP175400.1,799921.0,803385.0,-,99.423,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050516655.1,Bacteraemia,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,CP175400.1,798487.0,799917.0,-,99.161,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050516655.1,Bacteraemia,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,CP175400.1,796607.0,798490.0,-,99.151,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050516655.1,Bacteraemia,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,CP175400.1,2902216.0,2903142.0,-,99.569,100.0,2,accepted_present,1,unchanged_B3_status
GCA_050516655.1,Bacteraemia,esp,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCA_050516655.1,Bacteraemia,gelE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,gelE,WP_002369251,CP175400.1,115872.0,117404.0,+,98.695,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050516655.1,Bacteraemia,sprE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,sprE,WP_002369252,CP175400.1,117453.0,118307.0,+,98.83,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050516665.1,Bacteraemia,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,CP175397.1,1034423.0,1036306.0,+,93.99111649659864,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050516665.1,Bacteraemia,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,EF0485,WP_010710127,CP175397.1,400277,404194,+,100.0,100.0,3,accepted_present,3,approved_broad_aggregation_substance_family_rule
GCA_050516665.1,Bacteraemia,asa1_specific,review_required,Accepted-threshold asa1 query match is better supported by a related aggregation-substance reference,asa1,WP_010785625,CP175396.1,67651,71577,-,94.246698125404,79.23413004369057,3,accepted_present,0,approved_competitive_best_reference_rule
GCA_050516665.1,Bacteraemia,cylA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,cylA,AAM75253,CP175397.1,440362.0,441600.0,+,99.839,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050516665.1,Bacteraemia,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,CP175397.1,1020420.0,1023884.0,+,99.481,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050516665.1,Bacteraemia,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,CP175397.1,1023888.0,1025318.0,+,99.441,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050516665.1,Bacteraemia,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,CP175397.1,1025315.0,1027198.0,+,99.363,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050516665.1,Bacteraemia,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,CP175397.1,1905903.0,1906829.0,+,99.461,100.0,2,accepted_present,1,unchanged_B3_status
GCA_050516665.1,Bacteraemia,esp,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,esp,AAD09858,CP175397.1,447248.0,452119.0,+,96.49681521331163,99.85770188545,1,accepted_present,1,unchanged_B3_status
GCA_050516665.1,Bacteraemia,gelE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,gelE,WP_002369251,CP175397.1,1696137.0,1697669.0,-,98.89100000000002,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050516665.1,Bacteraemia,sprE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,sprE,WP_002369252,CP175397.1,1695234.0,1696088.0,-,98.48,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050516675.1,Bacteraemia,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,CP175395.1,1031777.0,1033660.0,+,93.99111649659864,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050516675.1,Bacteraemia,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,EF0485,WP_010710127,CP175395.1,400090,404007,+,100.0,100.0,3,accepted_present,3,approved_broad_aggregation_substance_family_rule
GCA_050516675.1,Bacteraemia,asa1_specific,review_required,Accepted-threshold asa1 query match is better supported by a related aggregation-substance reference,asa1,WP_010785625,CP175394.1,1,3927,+,94.246698125404,79.23413004369057,3,accepted_present,0,approved_competitive_best_reference_rule
GCA_050516675.1,Bacteraemia,cylA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,cylA,AAM75253,CP175395.1,440175.0,441413.0,+,99.839,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050516675.1,Bacteraemia,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,CP175395.1,1017774.0,1021238.0,+,99.509,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050516675.1,Bacteraemia,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,CP175395.1,1021242.0,1022672.0,+,99.441,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050516675.1,Bacteraemia,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,CP175395.1,1022669.0,1024552.0,+,99.363,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050516675.1,Bacteraemia,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,CP175395.1,1903176.0,1904102.0,+,99.461,100.0,2,accepted_present,1,unchanged_B3_status
GCA_050516675.1,Bacteraemia,esp,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,esp,AAD09858,CP175395.1,447061.0,452682.0,+,96.83420225532797,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050516675.1,Bacteraemia,gelE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,gelE,WP_002369251,CP175395.1,1693416.0,1694948.0,-,98.89100000000002,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050516675.1,Bacteraemia,sprE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,sprE,WP_002369252,CP175395.1,1692513.0,1693367.0,-,98.48,100.0,1,accepted_present,1,unchanged_B3_status
GCF_049262565.1,Reproductive,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,NZ_CP185997.1,994614.0,996215.0,+,95.9159445399828,100.0,1,accepted_present,1,unchanged_B3_status
GCF_049262565.1,Reproductive,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,prgB/asc10,WP_002395058,NZ_CP185998.1,10543,14460,+,96.759,100.0,1,accepted_present,1,approved_broad_aggregation_substance_family_rule
GCF_049262565.1,Reproductive,asa1_specific,review_required,Accepted-threshold asa1 query match is better supported by a related aggregation-substance reference,asa1,WP_010785625,NZ_CP185998.1,10543,14460,+,94.6509051889814,80.13364173734259,1,accepted_present,0,approved_competitive_best_reference_rule
GCF_049262565.1,Reproductive,cylA,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCF_049262565.1,Reproductive,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,NZ_CP185997.1,983806.0,987270.0,+,99.913,100.0,1,accepted_present,1,unchanged_B3_status
GCF_049262565.1,Reproductive,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,NZ_CP185997.1,987274.0,988704.0,+,99.161,100.0,1,accepted_present,1,unchanged_B3_status
GCF_049262565.1,Reproductive,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,NZ_CP185997.1,988701.0,990584.0,+,99.045,100.0,1,accepted_present,1,unchanged_B3_status
GCF_049262565.1,Reproductive,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,NZ_CP185997.1,1868762.0,1869687.0,+,99.784,100.0,2,accepted_present,1,unchanged_B3_status
GCF_049262565.1,Reproductive,esp,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,esp,AAD09858,NZ_CP185997.1,386609.0,390501.0,+,95.57363938141582,100.0,1,accepted_present,1,unchanged_B3_status
GCF_049262565.1,Reproductive,gelE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,gelE,WP_002369251,NZ_CP185997.1,1661402.0,1662934.0,-,98.956,100.0,1,accepted_present,1,unchanged_B3_status
GCF_049262565.1,Reproductive,sprE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,sprE,WP_002369252,NZ_CP185997.1,1660499.0,1661353.0,-,98.363,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117575.1,Reproductive,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,NZ_CP181216.1,1031826.0,1033709.0,+,93.99111649659864,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117575.1,Reproductive,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,EF0485,WP_010710127,NZ_CP181216.1,400134,404051,+,100.0,100.0,4,ambiguous_multiple_hit,4,approved_broad_aggregation_substance_family_rule
GCF_053117575.1,Reproductive,asa1_specific,review_required,Accepted-threshold asa1 query match is better supported by a related aggregation-substance reference,asa1,WP_010785625,NZ_CP181217.1,11053,14979,+,94.2147330316742,79.23413004369057,4,ambiguous_multiple_hit,0,approved_competitive_best_reference_rule
GCF_053117575.1,Reproductive,cylA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,cylA,AAM75253,NZ_CP181216.1,440219.0,441457.0,+,99.839,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117575.1,Reproductive,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,NZ_CP181216.1,1017823.0,1021287.0,+,99.509,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117575.1,Reproductive,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,NZ_CP181216.1,1021291.0,1022721.0,+,99.441,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117575.1,Reproductive,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,NZ_CP181216.1,1022718.0,1024601.0,+,99.363,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117575.1,Reproductive,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,NZ_CP181216.1,1913977.0,1914903.0,+,99.461,100.0,2,accepted_present,1,unchanged_B3_status
GCF_053117575.1,Reproductive,esp,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,esp,AAD09858,NZ_CP181216.1,447105.0,452726.0,+,97.11467852887851,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117575.1,Reproductive,gelE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,gelE,WP_002369251,NZ_CP181216.1,1704210.0,1705742.0,-,98.89100000000002,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117575.1,Reproductive,sprE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,sprE,WP_002369252,NZ_CP181216.1,1703307.0,1704161.0,-,98.48,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117585.1,Reproductive,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,NZ_CP181214.1,1057603.0,1059486.0,+,93.99111649659864,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117585.1,Reproductive,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,EF0485,WP_010710127,NZ_CP181214.1,405556,409473,+,100.0,100.0,3,ambiguous_multiple_hit,3,approved_broad_aggregation_substance_family_rule
GCF_053117585.1,Reproductive,asa1_specific,review_required,Accepted-threshold asa1 query match is better supported by a related aggregation-substance reference,asa1,WP_010785625,NZ_CP181215.1,19973,24302,+,91.9231165020337,80.13364173734259,3,ambiguous_multiple_hit,0,approved_competitive_best_reference_rule
GCF_053117585.1,Reproductive,cylA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,cylA,AAM75253,NZ_CP181214.1,445640.0,446878.0,+,99.839,100.0,2,accepted_present,1,unchanged_B3_status
GCF_053117585.1,Reproductive,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,NZ_CP181214.1,1043600.0,1047064.0,+,99.538,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117585.1,Reproductive,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,NZ_CP181214.1,1047068.0,1048498.0,+,99.441,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117585.1,Reproductive,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,NZ_CP181214.1,1048495.0,1050378.0,+,99.363,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117585.1,Reproductive,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,NZ_CP181214.1,1888428.0,1889354.0,+,99.676,100.0,2,accepted_present,1,unchanged_B3_status
GCF_053117585.1,Reproductive,esp,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,esp,AAD09858,NZ_CP181214.1,452526.0,458393.0,+,96.72186802509316,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117585.1,Reproductive,gelE,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCF_053117585.1,Reproductive,sprE,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCF_053117655.1,Reproductive,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,NZ_CP181220.1,968358.0,970241.0,+,93.99111649659864,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117655.1,Reproductive,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,EF0485,WP_010710127,NZ_CP181220.1,367199,371116,+,99.413,100.0,2,flagged_partial,2,approved_broad_aggregation_substance_family_rule
GCF_053117655.1,Reproductive,asa1_specific,flagged_partial,Identity is >=80% but reference coverage is 50-<80%,asa1,WP_010785625,NZ_CP181220.1,367200,371116,+,93.77434987029832,79.20842970958623,2,flagged_partial,0,approved_competitive_best_reference_rule
GCF_053117655.1,Reproductive,cylA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,cylA,AAM75253,NZ_CP181220.1,407282.0,408520.0,+,99.839,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117655.1,Reproductive,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,NZ_CP181220.1,954355.0,957819.0,+,99.509,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117655.1,Reproductive,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,NZ_CP181220.1,957823.0,959253.0,+,99.441,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117655.1,Reproductive,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,NZ_CP181220.1,959250.0,961133.0,+,99.363,100.0,1,accepted_present,1,unchanged_B3_status
