Genome	Source	Locus	Official_allele	Contig	Start	Stop	Strand	Identity_percent	Allele_coverage_percent	Alignment_length	Mismatches	Gaps	Evalue	Bitscore	Is_exact_full_length
GCA_050507065.1	Bacteraemia	aroE	133	CP175224.1	460274	460732	+	99.782	100.21834061135371	459	0	1	0	820	FALSE
GCA_050507065.1	Bacteraemia	aroE	141	CP175224.1	460274	460731	+	99.782	100	459	0	1	0	820	FALSE
GCA_050507065.1	Bacteraemia	aroE	8	CP175224.1	460274	460732	+	99.564	100	459	2	0	0	820	FALSE
GCA_050507065.1	Bacteraemia	aroE	9	CP175224.1	460274	460732	+	99.564	100	459	2	0	0	820	FALSE
GCA_050507065.1	Bacteraemia	aroE	21	CP175224.1	460274	460732	+	99.564	100	459	2	0	0	820	FALSE
GCA_050507065.1	Bacteraemia	aroE	31	CP175224.1	460274	460732	+	99.564	100	459	2	0	0	820	FALSE
GCA_050507065.1	Bacteraemia	aroE	38	CP175224.1	460274	460732	+	99.564	100	459	2	0	0	820	FALSE
GCA_050507065.1	Bacteraemia	aroE	92	CP175224.1	460274	460732	+	99.564	100	459	2	0	0	820	FALSE
GCA_050507065.1	Bacteraemia	aroE	6	CP175224.1	460274	460732	+	99.346	100	459	3	0	0	815	FALSE
GCA_050507065.1	Bacteraemia	xpt	1	CP175224.1	1060817	1061272	-	100	100	456	0	0	0	823	TRUE
GCA_050507065.1	Bacteraemia	xpt	2	CP175224.1	1060817	1061272	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507065.1	Bacteraemia	xpt	18	CP175224.1	1060817	1061272	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507065.1	Bacteraemia	xpt	21	CP175224.1	1060817	1061272	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507065.1	Bacteraemia	xpt	22	CP175224.1	1060817	1061272	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507065.1	Bacteraemia	xpt	24	CP175224.1	1060817	1061272	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507065.1	Bacteraemia	xpt	26	CP175224.1	1060817	1061272	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507065.1	Bacteraemia	xpt	35	CP175224.1	1060817	1061272	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507065.1	Bacteraemia	xpt	44	CP175224.1	1060817	1061272	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507065.1	Bacteraemia	xpt	50	CP175224.1	1060817	1061272	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507065.1	Bacteraemia	xpt	56	CP175224.1	1060817	1061272	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507065.1	Bacteraemia	xpt	61	CP175224.1	1060817	1061272	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507065.1	Bacteraemia	xpt	62	CP175224.1	1060817	1061272	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507065.1	Bacteraemia	xpt	65	CP175224.1	1060817	1061272	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507065.1	Bacteraemia	xpt	77	CP175224.1	1060817	1061272	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507065.1	Bacteraemia	xpt	82	CP175224.1	1060817	1061272	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507065.1	Bacteraemia	xpt	110	CP175224.1	1060817	1061272	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507065.1	Bacteraemia	xpt	118	CP175224.1	1060817	1061272	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507065.1	Bacteraemia	xpt	31	CP175224.1	1060817	1061268	-	100	98.68995633187772	452	0	0	0	816	FALSE
GCA_050507065.1	Bacteraemia	xpt	52	CP175224.1	1060819	1061272	-	99.78	99.56140350877193	454	1	0	0	815	FALSE
GCA_050507065.1	Bacteraemia	xpt	72	CP175224.1	1060817	1061272	-	99.563	100	458	0	2	0	815	FALSE
GCA_050507065.1	Bacteraemia	yqiL	6	CP175224.1	327441	327876	+	100	100	436	0	0	0	787	TRUE
GCA_050507065.1	Bacteraemia	yqiL	2	CP175224.1	327441	327876	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507065.1	Bacteraemia	yqiL	23	CP175224.1	327441	327876	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507065.1	Bacteraemia	yqiL	26	CP175224.1	327441	327876	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507065.1	Bacteraemia	yqiL	29	CP175224.1	327441	327876	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507065.1	Bacteraemia	yqiL	32	CP175224.1	327441	327876	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507065.1	Bacteraemia	yqiL	60	CP175224.1	327441	327876	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507065.1	Bacteraemia	yqiL	69	CP175224.1	327441	327876	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507065.1	Bacteraemia	yqiL	73	CP175224.1	327441	327876	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507065.1	Bacteraemia	yqiL	95	CP175224.1	327441	327876	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507065.1	Bacteraemia	yqiL	98	CP175224.1	327441	327876	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507065.1	Bacteraemia	yqiL	103	CP175224.1	327441	327876	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507065.1	Bacteraemia	yqiL	111	CP175224.1	327441	327876	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507065.1	Bacteraemia	yqiL	117	CP175224.1	327441	327876	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507065.1	Bacteraemia	yqiL	132	CP175224.1	327441	327876	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507065.1	Bacteraemia	yqiL	139	CP175224.1	327441	327876	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507065.1	Bacteraemia	yqiL	18	CP175224.1	327441	327876	+	99.541	100	436	2	0	0	778	FALSE
GCA_050507065.1	Bacteraemia	yqiL	21	CP175224.1	327441	327876	+	99.541	100	436	2	0	0	778	FALSE
GCA_050507065.1	Bacteraemia	yqiL	28	CP175224.1	327441	327876	+	99.541	100	436	2	0	0	778	FALSE
GCA_050507065.1	Bacteraemia	yqiL	37	CP175224.1	327441	327876	+	99.541	100	436	2	0	0	778	FALSE
GCA_050507065.1	Bacteraemia	yqiL	52	CP175224.1	327441	327876	+	99.541	100	436	2	0	0	778	FALSE
GCA_050507075.1	Bacteraemia	gdh	12	CP175221.1	933329	933858	-	100	100	530	0	0	0	957	TRUE
GCA_050507075.1	Bacteraemia	gdh	1	CP175221.1	933329	933858	-	99.811	100	530	1	0	0	952	FALSE
GCA_050507075.1	Bacteraemia	gdh	14	CP175221.1	933329	933858	-	99.811	100	530	1	0	0	952	FALSE
GCA_050507075.1	Bacteraemia	gdh	17	CP175221.1	933329	933858	-	99.811	100	530	1	0	0	952	FALSE
GCA_050507075.1	Bacteraemia	gdh	18	CP175221.1	933329	933858	-	99.811	100	530	1	0	0	952	FALSE
GCA_050507075.1	Bacteraemia	gdh	49	CP175221.1	933329	933858	-	99.811	100	530	1	0	0	952	FALSE
GCA_050507075.1	Bacteraemia	gdh	114	CP175221.1	933329	933858	-	99.811	100	530	1	0	0	952	FALSE
GCA_050507075.1	Bacteraemia	gdh	145	CP175221.1	933329	933858	-	99.811	100	530	1	0	0	952	FALSE
GCA_050507075.1	Bacteraemia	gdh	4	CP175221.1	933329	933858	-	99.623	100	530	2	0	0	948	FALSE
GCA_050507075.1	Bacteraemia	gdh	6	CP175221.1	933329	933858	-	99.623	100	530	2	0	0	948	FALSE
GCA_050507075.1	Bacteraemia	gdh	8	CP175221.1	933329	933858	-	99.623	100	530	2	0	0	948	FALSE
GCA_050507075.1	Bacteraemia	gdh	9	CP175221.1	933329	933858	-	99.623	100	530	2	0	0	948	FALSE
GCA_050507075.1	Bacteraemia	gdh	13	CP175221.1	933329	933858	-	99.623	100	530	2	0	0	948	FALSE
GCA_050507075.1	Bacteraemia	gdh	19	CP175221.1	933329	933858	-	99.623	100	530	2	0	0	948	FALSE
GCA_050507075.1	Bacteraemia	gdh	21	CP175221.1	933329	933858	-	99.623	100	530	2	0	0	948	FALSE
GCA_050507075.1	Bacteraemia	gdh	25	CP175221.1	933329	933858	-	99.623	100	530	2	0	0	948	FALSE
GCA_050507075.1	Bacteraemia	gdh	26	CP175221.1	933329	933858	-	99.623	100	530	2	0	0	948	FALSE
GCA_050507075.1	Bacteraemia	gdh	27	CP175221.1	933329	933858	-	99.623	100	530	2	0	0	948	FALSE
GCA_050507075.1	Bacteraemia	gdh	29	CP175221.1	933329	933858	-	99.623	100	530	2	0	0	948	FALSE
GCA_050507075.1	Bacteraemia	gdh	34	CP175221.1	933329	933858	-	99.623	100	530	2	0	0	948	FALSE
GCA_050507075.1	Bacteraemia	gdh	38	CP175221.1	933329	933858	-	99.623	100	530	2	0	0	948	FALSE
GCA_050507075.1	Bacteraemia	gyd	7	CP175221.1	1921740	1922134	-	100	100	395	0	0	0	713	TRUE
GCA_050507075.1	Bacteraemia	gyd	5	CP175221.1	1921740	1922134	-	99.747	100	395	1	0	0	709	FALSE
GCA_050507075.1	Bacteraemia	gyd	20	CP175221.1	1921740	1922134	-	99.747	100	395	1	0	0	709	FALSE
GCA_050507075.1	Bacteraemia	gyd	25	CP175221.1	1921740	1922134	-	99.747	100	395	1	0	0	709	FALSE
GCA_050507075.1	Bacteraemia	gyd	30	CP175221.1	1921740	1922134	-	99.747	100	395	1	0	0	709	FALSE
GCA_050507075.1	Bacteraemia	gyd	32	CP175221.1	1921740	1922134	-	99.747	100	395	1	0	0	709	FALSE
GCA_050507075.1	Bacteraemia	gyd	34	CP175221.1	1921740	1922134	-	99.747	100	395	1	0	0	709	FALSE
GCA_050507075.1	Bacteraemia	gyd	42	CP175221.1	1921740	1922134	-	99.747	100	395	1	0	0	709	FALSE
GCA_050507075.1	Bacteraemia	gyd	45	CP175221.1	1921740	1922134	-	99.747	100	395	1	0	0	709	FALSE
GCA_050507075.1	Bacteraemia	gyd	57	CP175221.1	1921740	1922134	-	99.747	100	395	1	0	0	709	FALSE
GCA_050507075.1	Bacteraemia	gyd	58	CP175221.1	1921740	1922134	-	99.747	100	395	1	0	0	709	FALSE
GCA_050507075.1	Bacteraemia	gyd	59	CP175221.1	1921740	1922134	-	99.747	100	395	1	0	0	709	FALSE
GCA_050507075.1	Bacteraemia	gyd	1	CP175221.1	1921740	1922134	-	99.494	100	395	2	0	0	704	FALSE
GCA_050507075.1	Bacteraemia	gyd	6	CP175221.1	1921740	1922134	-	99.494	100	395	2	0	0	704	FALSE
GCA_050507075.1	Bacteraemia	gyd	10	CP175221.1	1921740	1922134	-	99.494	100	395	2	0	0	704	FALSE
GCA_050507075.1	Bacteraemia	gyd	39	CP175221.1	1921740	1922134	-	99.494	100	395	2	0	0	704	FALSE
GCA_050507075.1	Bacteraemia	gyd	50	CP175221.1	1921740	1922134	-	99.494	100	395	2	0	0	704	FALSE
GCA_050507075.1	Bacteraemia	gyd	48	CP175221.1	1921740	1922134	-	99.494	100.5089058524173	395	0	2	0	701	FALSE
GCA_050507075.1	Bacteraemia	gyd	2	CP175221.1	1921740	1922134	-	99.241	100	395	3	0	0	700	FALSE
GCA_050507075.1	Bacteraemia	gyd	3	CP175221.1	1921740	1922134	-	99.241	100	395	3	0	0	700	FALSE
GCA_050507075.1	Bacteraemia	gyd	4	CP175221.1	1921740	1922134	-	99.241	100	395	3	0	0	700	FALSE
GCA_050507075.1	Bacteraemia	pstS	3	CP175221.1	1624830	1625412	-	100	100	583	0	0	0	1052	TRUE
GCA_050507075.1	Bacteraemia	pstS	4	CP175221.1	1624830	1625412	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050507075.1	Bacteraemia	pstS	16	CP175221.1	1624830	1625412	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050507075.1	Bacteraemia	pstS	27	CP175221.1	1624830	1625412	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050507075.1	Bacteraemia	pstS	29	CP175221.1	1624830	1625412	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050507075.1	Bacteraemia	pstS	30	CP175221.1	1624830	1625412	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050507075.1	Bacteraemia	pstS	53	CP175221.1	1624830	1625412	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050507075.1	Bacteraemia	pstS	63	CP175221.1	1624830	1625412	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050507075.1	Bacteraemia	pstS	68	CP175221.1	1624830	1625412	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050507075.1	Bacteraemia	pstS	99	CP175221.1	1624830	1625412	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050507075.1	Bacteraemia	pstS	101	CP175221.1	1624830	1625412	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050507075.1	Bacteraemia	pstS	104	CP175221.1	1624830	1625412	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050507075.1	Bacteraemia	pstS	110	CP175221.1	1624830	1625412	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050507075.1	Bacteraemia	pstS	127	CP175221.1	1624830	1625412	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050507075.1	Bacteraemia	pstS	1	CP175221.1	1624830	1625412	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050507075.1	Bacteraemia	pstS	2	CP175221.1	1624830	1625412	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050507075.1	Bacteraemia	pstS	5	CP175221.1	1624830	1625412	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050507075.1	Bacteraemia	pstS	6	CP175221.1	1624830	1625412	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050507075.1	Bacteraemia	pstS	7	CP175221.1	1624830	1625412	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050507075.1	Bacteraemia	pstS	22	CP175221.1	1624830	1625412	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050507075.1	Bacteraemia	pstS	26	CP175221.1	1624830	1625412	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050507075.1	Bacteraemia	gki	7	CP175221.1	2595267	2595704	-	100	100	438	0	0	0	791	TRUE
GCA_050507075.1	Bacteraemia	gki	73	CP175221.1	2595268	2595704	-	100	99.77168949771689	437	0	0	0	789	FALSE
GCA_050507075.1	Bacteraemia	gki	11	CP175221.1	2595267	2595704	-	99.772	100	438	1	0	0	786	FALSE
GCA_050507075.1	Bacteraemia	gki	122	CP175221.1	2595267	2595704	-	99.772	100	438	1	0	0	786	FALSE
GCA_050507075.1	Bacteraemia	gki	6	CP175221.1	2595268	2595704	-	99.771	99.77168949771689	437	1	0	0	784	FALSE
GCA_050507075.1	Bacteraemia	gki	65	CP175221.1	2595267	2595704	-	99.543	100	438	2	0	0	782	FALSE
GCA_050507075.1	Bacteraemia	gki	83	CP175221.1	2595267	2595704	-	99.543	100	438	2	0	0	782	FALSE
GCA_050507075.1	Bacteraemia	gki	12	CP175221.1	2595268	2595704	-	99.542	99.77168949771689	437	2	0	0	780	FALSE
GCA_050507075.1	Bacteraemia	gki	17	CP175221.1	2595268	2595704	-	99.542	99.77168949771689	437	2	0	0	780	FALSE
GCA_050507075.1	Bacteraemia	gki	40	CP175221.1	2595268	2595704	-	99.542	99.77168949771689	437	2	0	0	780	FALSE
GCA_050507075.1	Bacteraemia	gki	71	CP175221.1	2595268	2595704	-	99.542	99.77168949771689	437	2	0	0	780	FALSE
GCA_050507075.1	Bacteraemia	gki	89	CP175221.1	2595268	2595704	-	99.542	99.77168949771689	437	2	0	0	780	FALSE
GCA_050507075.1	Bacteraemia	gki	70	CP175221.1	2595267	2595704	-	99.315	100	438	3	0	0	777	FALSE
GCA_050507075.1	Bacteraemia	gki	72	CP175221.1	2595267	2595704	-	99.315	100	438	3	0	0	777	FALSE
GCA_050507075.1	Bacteraemia	gki	4	CP175221.1	2595268	2595704	-	99.314	99.77168949771689	437	3	0	0	775	FALSE
GCA_050507075.1	Bacteraemia	gki	10	CP175221.1	2595268	2595704	-	99.314	99.77168949771689	437	3	0	0	775	FALSE
GCA_050507075.1	Bacteraemia	gki	18	CP175221.1	2595268	2595704	-	99.314	99.77168949771689	437	3	0	0	775	FALSE
GCA_050507075.1	Bacteraemia	gki	25	CP175221.1	2595268	2595704	-	99.314	99.77168949771689	437	3	0	0	775	FALSE
GCA_050507075.1	Bacteraemia	gki	30	CP175221.1	2595268	2595704	-	99.314	99.77168949771689	437	3	0	0	775	FALSE
GCA_050507075.1	Bacteraemia	gki	32	CP175221.1	2595268	2595704	-	99.314	99.77168949771689	437	3	0	0	775	FALSE
GCA_050507075.1	Bacteraemia	gki	35	CP175221.1	2595268	2595704	-	99.314	99.77168949771689	437	3	0	0	775	FALSE
GCA_050507075.1	Bacteraemia	aroE	6	CP175221.1	1487332	1487790	+	100	100	459	0	0	0	829	TRUE
GCA_050507075.1	Bacteraemia	aroE	15	CP175221.1	1487332	1487790	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507075.1	Bacteraemia	aroE	16	CP175221.1	1487332	1487790	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507075.1	Bacteraemia	aroE	21	CP175221.1	1487332	1487790	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507075.1	Bacteraemia	aroE	25	CP175221.1	1487332	1487790	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507075.1	Bacteraemia	aroE	31	CP175221.1	1487332	1487790	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507075.1	Bacteraemia	aroE	35	CP175221.1	1487332	1487790	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507075.1	Bacteraemia	aroE	41	CP175221.1	1487332	1487790	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507075.1	Bacteraemia	aroE	55	CP175221.1	1487332	1487790	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507075.1	Bacteraemia	aroE	56	CP175221.1	1487332	1487790	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507075.1	Bacteraemia	aroE	65	CP175221.1	1487332	1487790	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507075.1	Bacteraemia	aroE	71	CP175221.1	1487332	1487790	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507075.1	Bacteraemia	aroE	77	CP175221.1	1487332	1487790	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507075.1	Bacteraemia	aroE	97	CP175221.1	1487332	1487790	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507075.1	Bacteraemia	aroE	102	CP175221.1	1487332	1487790	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507075.1	Bacteraemia	aroE	104	CP175221.1	1487332	1487790	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507075.1	Bacteraemia	aroE	120	CP175221.1	1487332	1487790	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507075.1	Bacteraemia	aroE	125	CP175221.1	1487332	1487790	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507075.1	Bacteraemia	aroE	134	CP175221.1	1487332	1487790	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507075.1	Bacteraemia	aroE	135	CP175221.1	1487332	1487790	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507075.1	Bacteraemia	aroE	142	CP175221.1	1487332	1487790	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507075.1	Bacteraemia	xpt	1	CP175221.1	2210306	2210761	-	100	100	456	0	0	0	823	TRUE
GCA_050507075.1	Bacteraemia	xpt	2	CP175221.1	2210306	2210761	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507075.1	Bacteraemia	xpt	18	CP175221.1	2210306	2210761	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507075.1	Bacteraemia	xpt	21	CP175221.1	2210306	2210761	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507075.1	Bacteraemia	xpt	22	CP175221.1	2210306	2210761	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507075.1	Bacteraemia	xpt	24	CP175221.1	2210306	2210761	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507075.1	Bacteraemia	xpt	26	CP175221.1	2210306	2210761	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507075.1	Bacteraemia	xpt	35	CP175221.1	2210306	2210761	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507075.1	Bacteraemia	xpt	44	CP175221.1	2210306	2210761	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507075.1	Bacteraemia	xpt	50	CP175221.1	2210306	2210761	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507075.1	Bacteraemia	xpt	56	CP175221.1	2210306	2210761	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507075.1	Bacteraemia	xpt	61	CP175221.1	2210306	2210761	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507075.1	Bacteraemia	xpt	62	CP175221.1	2210306	2210761	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507075.1	Bacteraemia	xpt	65	CP175221.1	2210306	2210761	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507075.1	Bacteraemia	xpt	77	CP175221.1	2210306	2210761	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507075.1	Bacteraemia	xpt	82	CP175221.1	2210306	2210761	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507075.1	Bacteraemia	xpt	110	CP175221.1	2210306	2210761	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507075.1	Bacteraemia	xpt	118	CP175221.1	2210306	2210761	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507075.1	Bacteraemia	xpt	31	CP175221.1	2210306	2210757	-	100	98.68995633187772	452	0	0	0	816	FALSE
GCA_050507075.1	Bacteraemia	xpt	52	CP175221.1	2210308	2210761	-	99.78	99.56140350877193	454	1	0	0	815	FALSE
GCA_050507075.1	Bacteraemia	xpt	72	CP175221.1	2210306	2210761	-	99.563	100	458	0	2	0	815	FALSE
GCA_050507075.1	Bacteraemia	yqiL	5	CP175221.1	1310251	1310686	+	100	100	436	0	0	0	787	TRUE
GCA_050507075.1	Bacteraemia	yqiL	3	CP175221.1	1310251	1310686	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507075.1	Bacteraemia	yqiL	4	CP175221.1	1310251	1310686	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507075.1	Bacteraemia	yqiL	43	CP175221.1	1310251	1310686	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507075.1	Bacteraemia	yqiL	47	CP175221.1	1310251	1310686	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507075.1	Bacteraemia	yqiL	63	CP175221.1	1310251	1310686	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507075.1	Bacteraemia	yqiL	71	CP175221.1	1310251	1310686	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507075.1	Bacteraemia	yqiL	75	CP175221.1	1310251	1310686	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507075.1	Bacteraemia	yqiL	81	CP175221.1	1310251	1310686	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507075.1	Bacteraemia	yqiL	86	CP175221.1	1310251	1310686	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507075.1	Bacteraemia	yqiL	96	CP175221.1	1310251	1310686	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507075.1	Bacteraemia	yqiL	110	CP175221.1	1310251	1310686	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507075.1	Bacteraemia	yqiL	122	CP175221.1	1310251	1310686	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507075.1	Bacteraemia	yqiL	8	CP175221.1	1310251	1310686	+	99.541	100	436	2	0	0	778	FALSE
GCA_050507075.1	Bacteraemia	yqiL	13	CP175221.1	1310251	1310686	+	99.541	100	436	2	0	0	778	FALSE
GCA_050507075.1	Bacteraemia	yqiL	25	CP175221.1	1310251	1310686	+	99.541	100	436	2	0	0	778	FALSE
GCA_050507075.1	Bacteraemia	yqiL	36	CP175221.1	1310251	1310686	+	99.541	100	436	2	0	0	778	FALSE
GCA_050507075.1	Bacteraemia	yqiL	62	CP175221.1	1310251	1310686	+	99.541	100	436	2	0	0	778	FALSE
GCA_050507075.1	Bacteraemia	yqiL	70	CP175221.1	1310251	1310686	+	99.541	100	436	2	0	0	778	FALSE
GCA_050507075.1	Bacteraemia	yqiL	78	CP175221.1	1310251	1310686	+	99.541	100	436	2	0	0	778	FALSE
GCA_050507075.1	Bacteraemia	yqiL	85	CP175221.1	1310251	1310686	+	99.541	100	436	2	0	0	778	FALSE
GCA_050507105.1	Bacteraemia	gdh	12	CP175219.1	1001920	1002449	-	100	100	530	0	0	0	957	TRUE
GCA_050507105.1	Bacteraemia	gdh	1	CP175219.1	1001920	1002449	-	99.811	100	530	1	0	0	952	FALSE
GCA_050507105.1	Bacteraemia	gdh	14	CP175219.1	1001920	1002449	-	99.811	100	530	1	0	0	952	FALSE
GCA_050507105.1	Bacteraemia	gdh	17	CP175219.1	1001920	1002449	-	99.811	100	530	1	0	0	952	FALSE
GCA_050507105.1	Bacteraemia	gdh	18	CP175219.1	1001920	1002449	-	99.811	100	530	1	0	0	952	FALSE
GCA_050507105.1	Bacteraemia	gdh	49	CP175219.1	1001920	1002449	-	99.811	100	530	1	0	0	952	FALSE
GCA_050507105.1	Bacteraemia	gdh	114	CP175219.1	1001920	1002449	-	99.811	100	530	1	0	0	952	FALSE
GCA_050507105.1	Bacteraemia	gdh	145	CP175219.1	1001920	1002449	-	99.811	100	530	1	0	0	952	FALSE
GCA_050507105.1	Bacteraemia	gdh	4	CP175219.1	1001920	1002449	-	99.623	100	530	2	0	0	948	FALSE
GCA_050507105.1	Bacteraemia	gdh	6	CP175219.1	1001920	1002449	-	99.623	100	530	2	0	0	948	FALSE
GCA_050507105.1	Bacteraemia	gdh	8	CP175219.1	1001920	1002449	-	99.623	100	530	2	0	0	948	FALSE
GCA_050507105.1	Bacteraemia	gdh	9	CP175219.1	1001920	1002449	-	99.623	100	530	2	0	0	948	FALSE
GCA_050507105.1	Bacteraemia	gdh	13	CP175219.1	1001920	1002449	-	99.623	100	530	2	0	0	948	FALSE
GCA_050507105.1	Bacteraemia	gdh	19	CP175219.1	1001920	1002449	-	99.623	100	530	2	0	0	948	FALSE
GCA_050507105.1	Bacteraemia	gdh	21	CP175219.1	1001920	1002449	-	99.623	100	530	2	0	0	948	FALSE
GCA_050507105.1	Bacteraemia	gdh	25	CP175219.1	1001920	1002449	-	99.623	100	530	2	0	0	948	FALSE
GCA_050507105.1	Bacteraemia	gdh	26	CP175219.1	1001920	1002449	-	99.623	100	530	2	0	0	948	FALSE
GCA_050507105.1	Bacteraemia	gdh	27	CP175219.1	1001920	1002449	-	99.623	100	530	2	0	0	948	FALSE
GCA_050507105.1	Bacteraemia	gdh	29	CP175219.1	1001920	1002449	-	99.623	100	530	2	0	0	948	FALSE
GCA_050507105.1	Bacteraemia	gdh	34	CP175219.1	1001920	1002449	-	99.623	100	530	2	0	0	948	FALSE
GCA_050507105.1	Bacteraemia	gdh	38	CP175219.1	1001920	1002449	-	99.623	100	530	2	0	0	948	FALSE
GCA_050507105.1	Bacteraemia	gyd	7	CP175219.1	1990332	1990726	-	100	100	395	0	0	0	713	TRUE
GCA_050507105.1	Bacteraemia	gyd	5	CP175219.1	1990332	1990726	-	99.747	100	395	1	0	0	709	FALSE
GCA_050507105.1	Bacteraemia	gyd	20	CP175219.1	1990332	1990726	-	99.747	100	395	1	0	0	709	FALSE
GCA_050507105.1	Bacteraemia	gyd	25	CP175219.1	1990332	1990726	-	99.747	100	395	1	0	0	709	FALSE
